
x		y		z		Real x		Real y		hex
177		79		101		0		0		0xffffff
178		79		80		0		0		0xffffff
179		79		65		0		0		0x802020
180		79		89		0		0		0xffffff
181		79		100		0		0		0xffffff
182		79		92		0		0		0xffffff
183		79		102		0		0		0xffffff
184		79		118		0		0		0xffffff
185		79		119		0		0		0xffffff
186		79		103		0		0		0xffffff
187		79		76		0		0		0xffffff
188		79		99		0		0		0xffffff
189		79		107		0		0		0xffffff
190		79		80		0		0		0xffffff
191		79		81		0		0		0xffffff
192		79		69		0		0		0x802020
193		79		73		0		0		0xffffff
194		79		98		0		0		0xffffff
195		79		142		0		0		0xffffff
196		79		136		0		0		0xffffff
197		79		128		0		0		0xffffff
198		79		135		0		0		0xffffff
199		79		121		0		0		0xffffff
0		80		1		0		0		0xff0000
1		80		0		0		0		0xff0000
2		80		1		0		0		0xff0000
3		80		0		0		0		0xff0000
4		80		0		0		0		0xff0000
5		80		0		0		0		0xff0000
6		80		0		0		0		0xff0000
7		80		0		0		0		0xff0000
8		80		0		0		0		0xff0000
9		80		0		0		0		0xff0000
10		80		0		0		0		0xff0000
11		80		1		0		0		0xff0000
12		80		0		0		0		0xff0000
13		80		0		0		0		0xff0000
14		80		0		0		0		0xff0000
15		80		0		0		0		0xff0000
16		80		1		0		0		0xff0000
17		80		4		0		0		0xff0000
18		80		10		0		0		0xff0000
19		80		11		0		0		0xff0000
20		80		11		0		0		0xff0000
21		80		6		0		0		0xff0000
22		80		2		0		0		0xff0000
23		80		5		0		0		0xff0000
24		80		7		0		0		0xff0000
25		80		13		0		0		0xff0000
26		80		11		0		0		0xff0000
27		80		12		0		0		0xff0000
28		80		10		0		0		0xff0000
29		80		14		0		0		0xff0000
30		80		17		0		0		0xff0000
31		80		14		0		0		0xff0000
32		80		15		0		0		0xff0000
33		80		17		0		0		0xff0000
34		80		13		0		0		0xff0000
35		80		12		0		0		0xff0000
36		80		11		0		0		0xff0000
37		80		13		0		0		0xff0000
38		80		25		0		0		0xff0000
39		80		29		0		0		0xff0000
40		80		53		0		0		0x802020
41		80		59		0		0		0x802020
42		80		66		0		0		0x802020
43		80		91		0		0		0xffffff
44		80		95		0		0		0xffffff
45		80		75		0		0		0xffffff
46		80		65		0		0		0x802020
47		80		66		0		0		0x802020
48		80		63		0		0		0x802020
49		80		52		0		0		0x802020
50		80		46		0		0		0x802020
51		80		43		0		0		0x802020
52		80		37		0		0		0xff0000
53		80		34		0		0		0xff0000
54		80		37		0		0		0xff0000
55		80		35		0		0		0xff0000
56		80		35		0		0		0xff0000
57		80		31		0		0		0xff0000
58		80		30		0		0		0xff0000
59		80		34		0		0		0xff0000
60		80		29		0		0		0xff0000
61		80		30		0		0		0xff0000
62		80		29		0		0		0xff0000
63		80		23		0		0		0xff0000
64		80		18		0		0		0xff0000
65		80		16		0		0		0xff0000
66		80		16		0		0		0xff0000
67		80		14		0		0		0xff0000
68		80		8		0		0		0xff0000
69		80		6		0		0		0xff0000
70		80		4		0		0		0xff0000
71		80		1		0		0		0xff0000
72		80		0		0		0		0xff0000
73		80		0		0		0		0xff0000
74		80		1		0		0		0xff0000
75		80		0		0		0		0xff0000
76		80		0		0		0		0xff0000
77		80		0		0		0		0xff0000
78		80		0		0		0		0xff0000
79		80		1		0		0		0xff0000
80		80		1		0		0		0xff0000
81		80		0		0		0		0xff0000
82		80		0		0		0		0xff0000
83		80		1		0		0		0xff0000
84		80		2		0		0		0xff0000
85		80		3		0		0		0xff0000
86		80		7		0		0		0xff0000
87		80		12		0		0		0xff0000
88		80		13		0		0		0xff0000
89		80		12		0		0		0xff0000
90		80		18		0		0		0xff0000
91		80		17		0		0		0xff0000
92		80		16		0		0		0xff0000
93		80		16		0		0		0xff0000
94		80		13		0		0		0xff0000
95		80		18		0		0		0xff0000
96		80		16		0		0		0xff0000
97		80		22		0		0		0xff0000
98		80		20		0		0		0xff0000
99		80		22		0		0		0xff0000
100		80		17		0		0		0xff0000
101		80		20		0		0		0xff0000
102		80		16		0		0		0xff0000
103		80		17		0		0		0xff0000
104		80		21		0		0		0xff0000
105		80		24		0		0		0xff0000
106		80		24		0		0		0xff0000
107		80		23		0		0		0xff0000
108		80		28		0		0		0xff0000
109		80		22		0		0		0xff0000
110		80		24		0		0		0xff0000
111		80		24		0		0		0xff0000
112		80		24		0		0		0xff0000
113		80		22		0		0		0xff0000
114		80		26		0		0		0xff0000
115		80		30		0		0		0xff0000
116		80		31		0		0		0xff0000
117		80		29		0		0		0xff0000
118		80		28		0		0		0xff0000
119		80		30		0		0		0xff0000
120		80		34		0		0		0xff0000
121		80		33		0		0		0xff0000
122		80		39		0		0		0xff0000
123		80		49		0		0		0x802020
124		80		85		0		0		0xffffff
125		80		80		0		0		0xffffff
126		80		78		0		0		0xffffff
127		80		87		0		0		0xffffff
128		80		86		0		0		0xffffff
129		80		74		0		0		0xffffff
130		80		75		0		0		0xffffff
131		80		69		0		0		0x802020
132		80		106		0		0		0xffffff
133		80		110		0		0		0xffffff
134		80		85		0		0		0xffffff
135		80		89		0		0		0xffffff
136		80		81		0		0		0xffffff
137		80		52		0		0		0x802020
138		80		51		0		0		0x802020
139		80		38		0		0		0xff0000
140		80		44		0		0		0x802020
141		80		35		0		0		0xff0000
142		80		33		0		0		0xff0000
143		80		31		0		0		0xff0000
144		80		34		0		0		0xff0000
145		80		35		0		0		0xff0000
146		80		31		0		0		0xff0000
147		80		31		0		0		0xff0000
148		80		36		0		0		0xff0000
149		80		44		0		0		0x802020
150		80		43		0		0		0x802020
151		80		42		0		0		0x802020
152		80		42		0		0		0x802020
153		80		48		0		0		0x802020
154		80		43		0		0		0x802020
155		80		56		0		0		0x802020
156		80		48		0		0		0x802020
157		80		44		0		0		0x802020
158		80		37		0		0		0xff0000
159		80		34		0		0		0xff0000
160		80		29		0		0		0xff0000
161		80		25		0		0		0xff0000
162		80		27		0		0		0xff0000
163		80		30		0		0		0xff0000
164		80		32		0		0		0xff0000
165		80		36		0		0		0xff0000
166		80		37		0		0		0xff0000
167		80		46		0		0		0x802020
168		80		42		0		0		0x802020
169		80		49		0		0		0x802020
170		80		63		0		0		0x802020
171		80		49		0		0		0x802020
172		80		79		0		0		0xffffff
173		80		67		0		0		0x802020
174		80		60		0		0		0x802020
175		80		61		0		0		0x802020
176		80		65		0		0		0x802020
177		80		68		0		0		0x802020
178		80		53		0		0		0x802020
179		80		72		0		0		0xffffff
180		80		88		0		0		0xffffff
181		80		78		0		0		0xffffff
182		80		62		0		0		0x802020
183		80		79		0		0		0xffffff
184		80		91		0		0		0xffffff
185		80		91		0		0		0xffffff
186		80		93		0		0		0xffffff
187		80		97		0		0		0xffffff
188		80		97		0		0		0xffffff
189		80		115		0		0		0xffffff
190		80		84		0		0		0xffffff
191		80		93		0		0		0xffffff
192		80		84		0		0		0xffffff
193		80		73		0		0		0xffffff
194		80		102		0		0		0xffffff
195		80		130		0		0		0xffffff
196		80		135		0		0		0xffffff
197		80		134		0		0		0xffffff
198		80		118		0		0		0xffffff
199		80		120		0		0		0xffffff
0		81		1		0		0		0xff0000
1		81		1		0		0		0xff0000
2		81		1		0		0		0xff0000
3		81		0		0		0		0xff0000
4		81		1		0		0		0xff0000
5		81		0		0		0		0xff0000
6		81		1		0		0		0xff0000
7		81		0		0		0		0xff0000
8		81		0		0		0		0xff0000
9		81		0		0		0		0xff0000
10		81		0		0		0		0xff0000
11		81		0		0		0		0xff0000
12		81		1		0		0		0xff0000
13		81		0		0		0		0xff0000
14		81		0		0		0		0xff0000
15		81		0		0		0		0xff0000
16		81		2		0		0		0xff0000
17		81		4		0		0		0xff0000
18		81		6		0		0		0xff0000
19		81		9		0		0		0xff0000
20		81		7		0		0		0xff0000
21		81		2		0		0		0xff0000
22		81		5		0		0		0xff0000
23		81		7		0		0		0xff0000
24		81		10		0		0		0xff0000
25		81		10		0		0		0xff0000
26		81		10		0		0		0xff0000
27		81		10		0		0		0xff0000
28		81		9		0		0		0xff0000
29		81		16		0		0		0xff0000
30		81		14		0		0		0xff0000
31		81		13		0		0		0xff0000
32		81		17		0		0		0xff0000
33		81		13		0		0		0xff0000
34		81		9		0		0		0xff0000
35		81		11		0		0		0xff0000
36		81		14		0		0		0xff0000
37		81		18		0		0		0xff0000
38		81		30		0		0		0xff0000
39		81		31		0		0		0xff0000
40		81		53		0		0		0x802020
41		81		51		0		0		0x802020
42		81		73		0		0		0xffffff
43		81		74		0		0		0xffffff
44		81		81		0		0		0xffffff
45		81		67		0		0		0x802020
46		81		54		0		0		0x802020
47		81		55		0		0		0x802020
48		81		60		0		0		0x802020
49		81		53		0		0		0x802020
50		81		43		0		0		0x802020
51		81		36		0		0		0xff0000
52		81		32		0		0		0xff0000
53		81		30		0		0		0xff0000
54		81		30		0		0		0xff0000
55		81		31		0		0		0xff0000
56		81		31		0		0		0xff0000
57		81		30		0		0		0xff0000
58		81		28		0		0		0xff0000
59		81		34		0		0		0xff0000
60		81		31		0		0		0xff0000
61		81		28		0		0		0xff0000
62		81		21		0		0		0xff0000
63		81		19		0		0		0xff0000
64		81		13		0		0		0xff0000
65		81		16		0		0		0xff0000
66		81		11		0		0		0xff0000
67		81		7		0		0		0xff0000
68		81		4		0		0		0xff0000
69		81		1		0		0		0xff0000
70		81		0		0		0		0xff0000
71		81		0		0		0		0xff0000
72		81		0		0		0		0xff0000
73		81		1		0		0		0xff0000
74		81		0		0		0		0xff0000
75		81		0		0		0		0xff0000
76		81		0		0		0		0xff0000
77		81		0		0		0		0xff0000
78		81		1		0		0		0xff0000
79		81		0		0		0		0xff0000
80		81		0		0		0		0xff0000
81		81		0		0		0		0xff0000
82		81		0		0		0		0xff0000
83		81		0		0		0		0xff0000
84		81		3		0		0		0xff0000
85		81		4		0		0		0xff0000
86		81		8		0		0		0xff0000
87		81		14		0		0		0xff0000
88		81		14		0		0		0xff0000
89		81		11		0		0		0xff0000
90		81		17		0		0		0xff0000
91		81		14		0		0		0xff0000
92		81		16		0		0		0xff0000
93		81		10		0		0		0xff0000
94		81		10		0		0		0xff0000
95		81		14		0		0		0xff0000
96		81		18		0		0		0xff0000
97		81		18		0		0		0xff0000
98		81		15		0		0		0xff0000
99		81		18		0		0		0xff0000
100		81		21		0		0		0xff0000
101		81		20		0		0		0xff0000
102		81		18		0		0		0xff0000
103		81		20		0		0		0xff0000
104		81		23		0		0		0xff0000
105		81		23		0		0		0xff0000
106		81		20		0		0		0xff0000
107		81		24		0		0		0xff0000
108		81		26		0		0		0xff0000
109		81		27		0		0		0xff0000
110		81		26		0		0		0xff0000
111		81		25		0		0		0xff0000
112		81		27		0		0		0xff0000
113		81		27		0		0		0xff0000
114		81		27		0		0		0xff0000
115		81		25		0		0		0xff0000
116		81		27		0		0		0xff0000
117		81		23		0		0		0xff0000
118		81		26		0		0		0xff0000
119		81		32		0		0		0xff0000
120		81		34		0		0		0xff0000
121		81		50		0		0		0x802020
122		81		49		0		0		0x802020
123		81		61		0		0		0x802020
124		81		74		0		0		0xffffff
125		81		67		0		0		0x802020
126		81		74		0		0		0xffffff
127		81		73		0		0		0xffffff
128		81		93		0		0		0xffffff
129		81		86		0		0		0xffffff
130		81		95		0		0		0xffffff
131		81		108		0		0		0xffffff
132		81		120		0		0		0xffffff
133		81		91		0		0		0xffffff
134		81		64		0		0		0x802020
135		81		55		0		0		0x802020
136		81		70		0		0		0xffffff
137		81		51		0		0		0x802020
138		81		53		0		0		0x802020
139		81		40		0		0		0x802020
140		81		38		0		0		0xff0000
141		81		38		0		0		0xff0000
142		81		35		0		0		0xff0000
143		81		33		0		0		0xff0000
144		81		34		0		0		0xff0000
145		81		37		0		0		0xff0000
146		81		36		0		0		0xff0000
147		81		45		0		0		0x802020
148		81		47		0		0		0x802020
149		81		42		0		0		0x802020
150		81		50		0		0		0x802020
151		81		47		0		0		0x802020
152		81		43		0		0		0x802020
153		81		43		0		0		0x802020
154		81		51		0		0		0x802020
155		81		41		0		0		0x802020
156		81		34		0		0		0xff0000
157		81		40		0		0		0x802020
158		81		35		0		0		0xff0000
159		81		28		0		0		0xff0000
160		81		29		0		0		0xff0000
161		81		31		0		0		0xff0000
162		81		33		0		0		0xff0000
163		81		33		0		0		0xff0000
164		81		33		0		0		0xff0000
165		81		34		0		0		0xff0000
166		81		36		0		0		0xff0000
167		81		50		0		0		0x802020
168		81		50		0		0		0x802020
169		81		54		0		0		0x802020
170		81		57		0		0		0x802020
171		81		55		0		0		0x802020
172		81		71		0		0		0xffffff
173		81		59		0		0		0x802020
174		81		64		0		0		0x802020
175		81		57		0		0		0x802020
176		81		59		0		0		0x802020
177		81		58		0		0		0x802020
178		81		47		0		0		0x802020
179		81		75		0		0		0xffffff
180		81		89		0		0		0xffffff
181		81		73		0		0		0xffffff
182		81		66		0		0		0x802020
183		81		73		0		0		0xffffff
184		81		68		0		0		0x802020
185		81		73		0		0		0xffffff
186		81		102		0		0		0xffffff
187		81		104		0		0		0xffffff
188		81		91		0		0		0xffffff
189		81		102		0		0		0xffffff
190		81		76		0		0		0xffffff
191		81		102		0		0		0xffffff
192		81		96		0		0		0xffffff
193		81		87		0		0		0xffffff
194		81		136		0		0		0xffffff
195		81		159		0		0		0xffffff
196		81		147		0		0		0xffffff
197		81		129		0		0		0xffffff
198		81		95		0		0		0xffffff
199		81		121		0		0		0xffffff
0		82		0		0		0		0xff0000
1		82		0		0		0		0xff0000
2		82		2		0		0		0xff0000
3		82		1		0		0		0xff0000
4		82		0		0		0		0xff0000
5		82		0		0		0		0xff0000
6		82		0		0		0		0xff0000
7		82		0		0		0		0xff0000
8		82		1		0		0		0xff0000
9		82		1		0		0		0xff0000
10		82		1		0		0		0xff0000
11		82		0		0		0		0xff0000
12		82		0		0		0		0xff0000
13		82		1		0		0		0xff0000
14		82		1		0		0		0xff0000
15		82		2		0		0		0xff0000
16		82		2		0		0		0xff0000
17		82		3		0		0		0xff0000
18		82		5		0		0		0xff0000
19		82		4		0		0		0xff0000
20		82		5		0		0		0xff0000
21		82		1		0		0		0xff0000
22		82		4		0		0		0xff0000
23		82		5		0		0		0xff0000
24		82		10		0		0		0xff0000
25		82		7		0		0		0xff0000
26		82		13		0		0		0xff0000
27		82		14		0		0		0xff0000
28		82		12		0		0		0xff0000
29		82		15		0		0		0xff0000
30		82		12		0		0		0xff0000
31		82		11		0		0		0xff0000
32		82		14		0		0		0xff0000
33		82		11		0		0		0xff0000
34		82		9		0		0		0xff0000
35		82		17		0		0		0xff0000
36		82		23		0		0		0xff0000
37		82		27		0		0		0xff0000
38		82		39		0		0		0xff0000
39		82		40		0		0		0x802020
40		82		52		0		0		0x802020
41		82		52		0		0		0x802020
42		82		60		0		0		0x802020
43		82		68		0		0		0x802020
44		82		70		0		0		0xffffff
45		82		62		0		0		0x802020
46		82		55		0		0		0x802020
47		82		51		0		0		0x802020
48		82		59		0		0		0x802020
49		82		47		0		0		0x802020
50		82		38		0		0		0xff0000
51		82		29		0		0		0xff0000
52		82		27		0		0		0xff0000
53		82		29		0		0		0xff0000
54		82		30		0		0		0xff0000
55		82		32		0		0		0xff0000
56		82		27		0		0		0xff0000
57		82		24		0		0		0xff0000
58		82		26		0		0		0xff0000
59		82		26		0		0		0xff0000
60		82		24		0		0		0xff0000
61		82		24		0		0		0xff0000
62		82		14		0		0		0xff0000
63		82		12		0		0		0xff0000
64		82		13		0		0		0xff0000
65		82		12		0		0		0xff0000
66		82		7		0		0		0xff0000
67		82		3		0		0		0xff0000
68		82		1		0		0		0xff0000
69		82		0		0		0		0xff0000
70		82		0		0		0		0xff0000
71		82		0		0		0		0xff0000
72		82		0		0		0		0xff0000
73		82		0		0		0		0xff0000
74		82		0		0		0		0xff0000
75		82		0		0		0		0xff0000
76		82		1		0		0		0xff0000
77		82		1		0		0		0xff0000
78		82		0		0		0		0xff0000
79		82		0		0		0		0xff0000
80		82		0		0		0		0xff0000
81		82		0		0		0		0xff0000
82		82		0		0		0		0xff0000
83		82		1		0		0		0xff0000
84		82		7		0		0		0xff0000
85		82		6		0		0		0xff0000
86		82		10		0		0		0xff0000
87		82		12		0		0		0xff0000
88		82		15		0		0		0xff0000
89		82		12		0		0		0xff0000
90		82		16		0		0		0xff0000
91		82		10		0		0		0xff0000
92		82		12		0		0		0xff0000
93		82		13		0		0		0xff0000
94		82		15		0		0		0xff0000
95		82		16		0		0		0xff0000
96		82		18		0		0		0xff0000
97		82		13		0		0		0xff0000
98		82		11		0		0		0xff0000
99		82		16		0		0		0xff0000
100		82		13		0		0		0xff0000
101		82		14		0		0		0xff0000
102		82		16		0		0		0xff0000
103		82		22		0		0		0xff0000
104		82		22		0		0		0xff0000
105		82		17		0		0		0xff0000
106		82		20		0		0		0xff0000
107		82		25		0		0		0xff0000
108		82		25		0		0		0xff0000
109		82		27		0		0		0xff0000
110		82		27		0		0		0xff0000
111		82		23		0		0		0xff0000
112		82		25		0		0		0xff0000
113		82		26		0		0		0xff0000
114		82		27		0		0		0xff0000
115		82		26		0		0		0xff0000
116		82		25		0		0		0xff0000
117		82		21		0		0		0xff0000
118		82		25		0		0		0xff0000
119		82		27		0		0		0xff0000
120		82		40		0		0		0x802020
121		82		64		0		0		0x802020
122		82		62		0		0		0x802020
123		82		66		0		0		0x802020
124		82		55		0		0		0x802020
125		82		55		0		0		0x802020
126		82		70		0		0		0xffffff
127		82		89		0		0		0xffffff
128		82		92		0		0		0xffffff
129		82		88		0		0		0xffffff
130		82		75		0		0		0xffffff
131		82		94		0		0		0xffffff
132		82		101		0		0		0xffffff
133		82		66		0		0		0x802020
134		82		53		0		0		0x802020
135		82		58		0		0		0x802020
136		82		63		0		0		0x802020
137		82		43		0		0		0x802020
138		82		44		0		0		0x802020
139		82		33		0		0		0xff0000
140		82		34		0		0		0xff0000
141		82		37		0		0		0xff0000
142		82		36		0		0		0xff0000
143		82		36		0		0		0xff0000
144		82		36		0		0		0xff0000
145		82		35		0		0		0xff0000
146		82		33		0		0		0xff0000
147		82		34		0		0		0xff0000
148		82		44		0		0		0x802020
149		82		35		0		0		0xff0000
150		82		41		0		0		0x802020
151		82		42		0		0		0x802020
152		82		39		0		0		0xff0000
153		82		45		0		0		0x802020
154		82		42		0		0		0x802020
155		82		38		0		0		0xff0000
156		82		38		0		0		0xff0000
157		82		37		0		0		0xff0000
158		82		35		0		0		0xff0000
159		82		32		0		0		0xff0000
160		82		30		0		0		0xff0000
161		82		29		0		0		0xff0000
162		82		28		0		0		0xff0000
163		82		29		0		0		0xff0000
164		82		32		0		0		0xff0000
165		82		35		0		0		0xff0000
166		82		36		0		0		0xff0000
167		82		38		0		0		0xff0000
168		82		45		0		0		0x802020
169		82		50		0		0		0x802020
170		82		65		0		0		0x802020
171		82		63		0		0		0x802020
172		82		62		0		0		0x802020
173		82		61		0		0		0x802020
174		82		60		0		0		0x802020
175		82		53		0		0		0x802020
176		82		65		0		0		0x802020
177		82		57		0		0		0x802020
178		82		51		0		0		0x802020
179		82		98		0		0		0xffffff
180		82		83		0		0		0xffffff
181		82		60		0		0		0x802020
182		82		68		0		0		0x802020
183		82		57		0		0		0x802020
184		82		80		0		0		0xffffff
185		82		89		0		0		0xffffff
186		82		93		0		0		0xffffff
187		82		88		0		0		0xffffff
188		82		79		0		0		0xffffff
189		82		107		0		0		0xffffff
190		82		81		0		0		0xffffff
191		82		101		0		0		0xffffff
192		82		121		0		0		0xffffff
193		82		124		0		0		0xffffff
194		82		142		0		0		0xffffff
195		82		139		0		0		0xffffff
196		82		144		0		0		0xffffff
197		82		136		0		0		0xffffff
198		82		126		0		0		0xffffff
199		82		118		0		0		0xffffff
0		83		0		0		0		0xff0000
1		83		0		0		0		0xff0000
2		83		0		0		0		0xff0000
3		83		0		0		0		0xff0000
4		83		0		0		0		0xff0000
5		83		0		0		0		0xff0000
6		83		0		0		0		0xff0000
7		83		0		0		0		0xff0000
8		83		0		0		0		0xff0000
9		83		0		0		0		0xff0000
10		83		1		0		0		0xff0000
11		83		1		0		0		0xff0000
12		83		1		0		0		0xff0000
13		83		0		0		0		0xff0000
14		83		0		0		0		0xff0000
15		83		0		0		0		0xff0000
16		83		1		0		0		0xff0000
17		83		3		0		0		0xff0000
18		83		2		0		0		0xff0000
19		83		1		0		0		0xff0000
20		83		1		0		0		0xff0000
21		83		2		0		0		0xff0000
22		83		4		0		0		0xff0000
23		83		4		0		0		0xff0000
24		83		11		0		0		0xff0000
25		83		10		0		0		0xff0000
26		83		13		0		0		0xff0000
27		83		9		0		0		0xff0000
28		83		12		0		0		0xff0000
29		83		11		0		0		0xff0000
30		83		14		0		0		0xff0000
31		83		12		0		0		0xff0000
32		83		13		0		0		0xff0000
33		83		17		0		0		0xff0000
34		83		18		0		0		0xff0000
35		83		25		0		0		0xff0000
36		83		39		0		0		0xff0000
37		83		42		0		0		0x802020
38		83		46		0		0		0x802020
39		83		51		0		0		0x802020
40		83		59		0		0		0x802020
41		83		58		0		0		0x802020
42		83		51		0		0		0x802020
43		83		61		0		0		0x802020
44		83		55		0		0		0x802020
45		83		55		0		0		0x802020
46		83		63		0		0		0x802020
47		83		53		0		0		0x802020
48		83		60		0		0		0x802020
49		83		43		0		0		0x802020
50		83		36		0		0		0xff0000
51		83		29		0		0		0xff0000
52		83		23		0		0		0xff0000
53		83		25		0		0		0xff0000
54		83		28		0		0		0xff0000
55		83		31		0		0		0xff0000
56		83		28		0		0		0xff0000
57		83		24		0		0		0xff0000
58		83		22		0		0		0xff0000
59		83		22		0		0		0xff0000
60		83		25		0		0		0xff0000
61		83		21		0		0		0xff0000
62		83		14		0		0		0xff0000
63		83		8		0		0		0xff0000
64		83		11		0		0		0xff0000
65		83		6		0		0		0xff0000
66		83		2		0		0		0xff0000
67		83		0		0		0		0xff0000
68		83		0		0		0		0xff0000
69		83		0		0		0		0xff0000
70		83		1		0		0		0xff0000
71		83		0		0		0		0xff0000
72		83		0		0		0		0xff0000
73		83		0		0		0		0xff0000
74		83		1		0		0		0xff0000
75		83		1		0		0		0xff0000
76		83		1		0		0		0xff0000
77		83		0		0		0		0xff0000
78		83		0		0		0		0xff0000
79		83		0		0		0		0xff0000
80		83		0		0		0		0xff0000
81		83		0		0		0		0xff0000
82		83		0		0		0		0xff0000
83		83		3		0		0		0xff0000
84		83		6		0		0		0xff0000
85		83		9		0		0		0xff0000
86		83		10		0		0		0xff0000
87		83		15		0		0		0xff0000
88		83		15		0		0		0xff0000
89		83		11		0		0		0xff0000
90		83		11		0		0		0xff0000
91		83		11		0		0		0xff0000
92		83		8		0		0		0xff0000
93		83		12		0		0		0xff0000
94		83		16		0		0		0xff0000
95		83		12		0		0		0xff0000
96		83		14		0		0		0xff0000
97		83		12		0		0		0xff0000
98		83		14		0		0		0xff0000
99		83		15		0		0		0xff0000
100		83		13		0		0		0xff0000
101		83		14		0		0		0xff0000
102		83		21		0		0		0xff0000
103		83		24		0		0		0xff0000
104		83		23		0		0		0xff0000
105		83		20		0		0		0xff0000
106		83		27		0		0		0xff0000
107		83		30		0		0		0xff0000
108		83		29		0		0		0xff0000
109		83		28		0		0		0xff0000
110		83		23		0		0		0xff0000
111		83		21		0		0		0xff0000
112		83		25		0		0		0xff0000
113		83		28		0		0		0xff0000
114		83		24		0		0		0xff0000
115		83		27		0		0		0xff0000
116		83		30		0		0		0xff0000
117		83		30		0		0		0xff0000
118		83		35		0		0		0xff0000
119		83		42		0		0		0x802020
120		83		61		0		0		0x802020
121		83		64		0		0		0x802020
122		83		68		0		0		0x802020
123		83		58		0		0		0x802020
124		83		49		0		0		0x802020
125		83		52		0		0		0x802020
126		83		69		0		0		0x802020
127		83		97		0		0		0xffffff
128		83		91		0		0		0xffffff
129		83		74		0		0		0xffffff
130		83		91		0		0		0xffffff
131		83		86		0		0		0xffffff
132		83		83		0		0		0xffffff
133		83		56		0		0		0x802020
134		83		53		0		0		0x802020
135		83		66		0		0		0x802020
136		83		57		0		0		0x802020
137		83		44		0		0		0x802020
138		83		39		0		0		0xff0000
139		83		35		0		0		0xff0000
140		83		33		0		0		0xff0000
141		83		32		0		0		0xff0000
142		83		29		0		0		0xff0000
143		83		30		0		0		0xff0000
144		83		32		0		0		0xff0000
145		83		36		0		0		0xff0000
146		83		39		0		0		0xff0000
147		83		39		0		0		0xff0000
148		83		39		0		0		0xff0000
149		83		36		0		0		0xff0000
150		83		37		0		0		0xff0000
151		83		39		0		0		0xff0000
152		83		36		0		0		0xff0000
153		83		39		0		0		0xff0000
154		83		37		0		0		0xff0000
155		83		33		0		0		0xff0000
156		83		37		0		0		0xff0000
157		83		37		0		0		0xff0000
158		83		32		0		0		0xff0000
159		83		27		0		0		0xff0000
160		83		27		0		0		0xff0000
161		83		30		0		0		0xff0000
162		83		29		0		0		0xff0000
163		83		29		0		0		0xff0000
164		83		29		0		0		0xff0000
165		83		35		0		0		0xff0000
166		83		45		0		0		0x802020
167		83		47		0		0		0x802020
168		83		52		0		0		0x802020
169		83		58		0		0		0x802020
170		83		52		0		0		0x802020
171		83		55		0		0		0x802020
172		83		52		0		0		0x802020
173		83		49		0		0		0x802020
174		83		55		0		0		0x802020
175		83		44		0		0		0x802020
176		83		77		0		0		0xffffff
177		83		87		0		0		0xffffff
178		83		71		0		0		0xffffff
179		83		82		0		0		0xffffff
180		83		64		0		0		0x802020
181		83		59		0		0		0x802020
182		83		57		0		0		0x802020
183		83		50		0		0		0x802020
184		83		83		0		0		0xffffff
185		83		76		0		0		0xffffff
186		83		81		0		0		0xffffff
187		83		102		0		0		0xffffff
188		83		78		0		0		0xffffff
189		83		69		0		0		0x802020
190		83		73		0		0		0xffffff
191		83		92		0		0		0xffffff
192		83		115		0		0		0xffffff
193		83		125		0		0		0xffffff
194		83		117		0		0		0xffffff
195		83		125		0		0		0xffffff
196		83		149		0		0		0xffffff
197		83		136		0		0		0xffffff
198		83		136		0		0		0xffffff
199		83		120		0		0		0xffffff
0		84		0		0		0		0xff0000
1		84		0		0		0		0xff0000
2		84		0		0		0		0xff0000
3		84		0		0		0		0xff0000
4		84		1		0		0		0xff0000
5		84		0		0		0		0xff0000
6		84		0		0		0		0xff0000
7		84		1		0		0		0xff0000
8		84		1		0		0		0xff0000
9		84		0		0		0		0xff0000
10		84		2		0		0		0xff0000
11		84		2		0		0		0xff0000
12		84		1		0		0		0xff0000
13		84		0		0		0		0xff0000
14		84		0		0		0		0xff0000
15		84		0		0		0		0xff0000
16		84		0		0		0		0xff0000
17		84		0		0		0		0xff0000
18		84		2		0		0		0xff0000
19		84		0		0		0		0xff0000
20		84		0		0		0		0xff0000
21		84		3		0		0		0xff0000
22		84		9		0		0		0xff0000
23		84		9		0		0		0xff0000
24		84		10		0		0		0xff0000
25		84		12		0		0		0xff0000
26		84		17		0		0		0xff0000
27		84		15		0		0		0xff0000
28		84		16		0		0		0xff0000
29		84		15		0		0		0xff0000
30		84		15		0		0		0xff0000
31		84		13		0		0		0xff0000
32		84		20		0		0		0xff0000
33		84		21		0		0		0xff0000
34		84		23		0		0		0xff0000
35		84		31		0		0		0xff0000
36		84		38		0		0		0xff0000
37		84		36		0		0		0xff0000
38		84		38		0		0		0xff0000
39		84		39		0		0		0xff0000
40		84		70		0		0		0xffffff
41		84		67		0		0		0x802020
42		84		64		0		0		0x802020
43		84		64		0		0		0x802020
44		84		51		0		0		0x802020
45		84		55		0		0		0x802020
46		84		49		0		0		0x802020
47		84		46		0		0		0x802020
48		84		44		0		0		0x802020
49		84		37		0		0		0xff0000
50		84		30		0		0		0xff0000
51		84		30		0		0		0xff0000
52		84		28		0		0		0xff0000
53		84		27		0		0		0xff0000
54		84		29		0		0		0xff0000
55		84		27		0		0		0xff0000
56		84		23		0		0		0xff0000
57		84		18		0		0		0xff0000
58		84		18		0		0		0xff0000
59		84		23		0		0		0xff0000
60		84		21		0		0		0xff0000
